ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
94.02929163974291,0.0,10.0,0.01,0.4026174994879254,0.4,0.07018486110311152,0.04696410908511605,0.05210672537404371,6.897180206819828,26.143731961015934,14.666382379161641,0.2214857008669117,0.2515282547867493,0.38582926515183485
197.21197215769035,0.0,10.0,0.01,0.9261043454272662,0.9,0.07018486110311152,0.043780719809073464,0.04726652453973265,6.897180206819828,28.20731119679619,16.20755001922588,0.2214857008669117,0.25510607818243597,0.39085016278890683
8.521826159520957,0.0,20.0,0.1,0.01,0.01,0.061284979373571094,0.058329341076373664,0.06780674446288425,7.9047873692432855,20.77938630677823,11.219400871825638,0.22232671876478768,0.246664838353899,0.3777123251955802
6.961629613550096,0.0,20.0,0.2,0.01,0.01,0.06054000358518357,0.058329341076373664,0.06780674446288425,8.002693397418568,20.77938630677823,11.219400871825638,0.22307893047372337,0.246664838353899,0.3777123251955802
5.597967660088427,0.0,20.0,0.3,0.01,0.01,0.05995457690828007,0.058329341076373664,0.06780674446288425,8.081355488654909,20.77938630677823,11.219400871825638,0.22367017143965526,0.246664838353899,0.3777123251955802
4.3796016612431625,0.0,20.0,0.4,0.01,0.01,0.05947428973039433,0.058329341076373664,0.06780674446288425,8.147058427426614,20.77938630677823,11.219400871825638,0.2241553154659984,0.246664838353899,0.3777123251955802
-0.3924258008316648,0.0,20.0,0.9,0.01,0.01,0.05788470958807561,0.058329341076373664,0.06780674446288425,8.372370077978616,20.77938630677823,11.219400871825638,0.22576155397699157,0.246664838353899,0.3777123251955802
27.42537677968953,0.0,20.0,0.01,0.1,0.1082177012392873,0.06217938888403745,0.057097226826783865,0.06501604554939074,7.790371035946718,21.249277638197313,11.707643367764522,0.22142385419178193,0.24798472704558547,0.3805598018502318
45.78778720869278,0.0,20.0,0.01,0.2,0.1861872028258322,0.06217938888403745,0.05582196107591927,0.06311575079468874,7.790371035946718,21.759164786752788,12.065361207173064,0.22142385419178193,0.24935539134075893,0.38250172700724816
65.90233873782385,0.0,20.0,0.01,0.3,0.2724584114361717,0.06217938888403745,0.05467817012509647,0.06134000048372423,7.790371035946718,22.238364505660744,12.42013819667018,0.22142385419178193,0.2505889880871495,0.38431879260793267
87.72506642034367,0.0,20.0,0.01,0.4,0.3709916581317118,0.06217938888403745,0.05366971146818214,0.05961526262379338,7.790371035946718,22.679252962166018,12.785462158363268,0.22142385419178193,0.25168020312317335,0.38608610310626396
197.55705333904024,0.0,20.0,0.01,0.9,0.9187962143520164,0.06217938888403745,0.050138532684826695,0.05375148874322531,7.790371035946718,24.376268460578142,14.208008908274367,0.22142385419178193,0.2555311351249644,0.39211595012383804
29.395772509688356,0.0,20.0,0.01,0.1247653346366633,0.1,0.06217938888403745,0.05677040887610683,0.06523361592502377,7.790371035946718,21.37759753844557,11.66804559417198,0.22142385419178193,0.2483355381639707,0.38033762482713035
47.80614766007277,0.0,20.0,0.01,0.2063981465460308,0.2,0.06217938888403745,0.05574467231059043,0.06280953942809113,7.790371035946718,21.790876104926348,12.125074524959727,0.22142385419178193,0.24943861856123356,0.3828148903297437
