ankle_torque,q_knee,q_ankle,a_tibialis,a_soleus,a_gastrocnemius,fiber_length_tibialis,fiber_length_soleus,fiber_length_gastrocnemius,pennation_angle_tibialis,pennation_angle_soleus,pennation_angle_gastrocnemius,tendon_length_tibialis,tendon_length_soleus,tendon_length_gastrocnemius
10.658916537520952,0.0,20.0,0.1,0.01,0.01,0.06118678232419884,0.058310333601841735,0.06777638258810702,7.995536148068563,20.78763054084495,11.229236466886242,0.2224373867477238,0.246685586622612,0.3777443715450918
8.349719209401572,0.0,20.0,0.2,0.01,0.01,0.060334596774041016,0.058310333601841735,0.06777638258810702,8.109222451838612,20.78763054084495,11.229236466886242,0.22329805772932593,0.246685586622612,0.3777443715450918
6.319348928653943,0.0,20.0,0.3,0.01,0.01,0.05967085214993421,0.058310333601841735,0.06777638258810702,8.200042286043411,20.78763054084495,11.229236466886242,0.22396858191134886,0.246685586622612,0.3777443715450918
4.499189634807944,0.0,20.0,0.4,0.01,0.01,0.05913051010608885,0.058310333601841735,0.06777638258810702,8.27549832304367,20.78763054084495,11.229236466886242,0.22451455721531502,0.246685586622612,0.3777443715450918
-2.651405436656407,0.0,20.0,0.9,0.01,0.01,0.057370760586196015,0.058310333601841735,0.06777638258810702,8.531198836689567,20.78763054084495,11.229236466886242,0.2262934003814827,0.246685586622612,0.3777443715450918
34.4421696130124,0.0,20.0,0.01,0.1,0.1082177012392873,0.0622195762522146,0.05709458916395442,0.06501783445235736,7.861970272976965,21.251492387272968,11.712270793191044,0.22139462509900476,0.24798798528462285,0.3805591159115613
57.27039217055729,0.0,20.0,0.01,0.2,0.1861872028258322,0.0622195762522146,0.05583059916562061,0.06312345544793904,7.861970272976965,21.756842993508606,12.068975865840772,0.22139462509900476,0.24934653006259627,0.3824950250868622
82.36287019199989,0.0,20.0,0.01,0.3,0.2724584114361717,0.0622195762522146,0.05469222421313909,0.061345450365002954,7.861970272976965,22.233590736797478,12.42428183545313,0.22139462509900476,0.2505742549678256,0.3843144246268799
109.59444120334896,0.0,20.0,0.01,0.4,0.3709916581317118,0.0622195762522146,0.0536854698892498,0.05962407027870692,7.861970272976965,22.67349850338728,12.788965864546501,0.22139462509900476,0.251663584478211,0.3860783208234641
247.39531732207553,0.0,20.0,0.01,0.9,0.9187962143520164,0.0622195762522146,0.05014743468908618,0.05373521939440768,7.861970272976965,24.373040829009504,14.218456054675698,0.22139462509900476,0.2555218608333602,0.39213412750714954
36.87906630593588,0.0,20.0,0.01,0.1247653346366633,0.1,0.0622195762522146,0.05677121740911058,0.06523398866861008,7.861970272976965,21.378471340470064,11.672914978464135,0.22139462509900476,0.24833510086133662,0.38033838124711444
59.789209679225905,0.0,20.0,0.01,0.2063981465460308,0.2,0.0622195762522146,0.055753809469977475,0.06281728302233053,7.861970272976965,21.788340650172533,12.128692657424958,0.22139462509900476,0.2494292184675489,0.3828081528202138
87.63906858479699,0.0,20.0,0.01,0.3137697936590399,0.3,0.0622195762522146,0.05454590978535307,0.06084021268890494,7.861970272976965,22.296429984084558,12.529126622538062,0.22139462509900476,0.2507323572805692,0.3848318824115125
